Date,Open,Close,High,Low
2018-02-28,1318.8,1320.0,1321.96,1315.855
2018-03-01,1312.505,1317.16,1321.005,1303.005
2018-03-02,1316.66,1322.5,1325.41,1315.3
2018-03-03,1319.58,1323.5,1324.955,1318.9
2018-03-04,1322.5,1324.5,1324.5,1322.5
2018-03-05,1323.71,1320.35,1327.755,1317.605
2018-03-06,1320.755,1338.57,1338.57,1320.41
2018-03-07,1325.21,1324.5,1327.96,1322.3
2018-03-08,1325.66,1322.1,1328.91,1319.41
2018-03-09,1321.8,1323.5,1325.005,1313.71
2018-03-10,1322.65,1323.15,1324.6525000000001,1318.255
2018-03-11,1323.5,1322.8,1324.3,1322.8
2018-03-12,1322.91,1323.41,1324.16,1315.41
2018-03-13,1323.755,1326.05,1333.875,1314.235
2018-03-14,1326.41,1323.8,1330.105,1321.755
2018-03-15,1323.91,1316.41,1327.96,1313.125
2018-03-16,1316.105,1313.85,1321.66,1309.71
2018-03-17,1314.98,1313.8525,1318.06,1311.7825
2018-03-18,1313.855,1313.855,1314.46,1313.855
2018-03-19,1313.3,1317.21,1319.505,1307.91
2018-03-20,1317.605,1311.505,1318.3,1306.125
2018-03-21,1311.71,1331.71,1336.41,1310.005
2018-03-22,1331.91,1330.8,1334.755,1325.005
2018-03-23,1331.105,1347.05,1350.21,1331.105
2018-03-24,1339.0774999999999,1347.05,1348.63,1339.0774999999999
2018-03-25,1347.05,1347.05,1347.05,1347.05
2018-03-26,1348.21,1353.5,1355.875,1343.55
2018-03-27,1353.505,1344.71,1356.605,1340.3
2018-03-28,1345.755,1325.0,1347.05,1323.605
2018-03-29,1324.8,1320.82,1328.355,1320.82
2018-03-30,1320.83,1320.83,1320.83,1320.83
2018-03-31,1320.83,1320.83,1320.83,1320.83
2018-04-01,1320.83,1320.83,1320.83,1320.83
2018-04-02,1325.755,1338.9,1344.71,1324.96
2018-04-03,1340.66,1332.8,1342.46,1329.255
2018-04-04,1332.96,1333.35,1348.05,1331.605
2018-04-05,1333.3,1326.55,1334.91,1322.8
2018-04-06,1330.855,1333.0,1334.005,1330.605
2018-04-07,1332.6233333333334,1334.1183333333333,1335.2883333333334,1332.3216666666667
2018-04-08,1334.3916666666667,1335.2366666666667,1336.5716666666667,1334.0383333333334
2018-04-09,1336.16,1336.355,1337.855,1335.755
2018-04-10,1336.71,1340.88,1342.46,1331.505
2018-04-11,1340.875,1353.355,1365.105,1348.005
2018-04-12,1352.755,1335.48,1353.21,1333.96
2018-04-13,1335.605,1345.16,1347.16,1335.505
2018-04-14,1340.3825000000002,1345.16,1346.16,1340.3325
2018-04-15,1345.16,1345.16,1345.16,1345.16
2018-04-16,1343.105,1344.66,1350.55,1340.355
2018-04-17,1346.21,1347.355,1349.41,1337.755
2018-04-18,1347.55,1349.32,1355.66,1342.46
2018-04-19,1349.255,1345.91,1354.55,1341.355
2018-04-20,1345.91,1335.125,1346.21,1335.105
2018-04-21,1340.5175,1335.125,1340.6675,1335.115
2018-04-22,1335.125,1335.125,1335.125,1335.125
2018-04-23,1334.8,1325.325,1335.46,1322.21
2018-04-24,1324.91,1330.68,1332.66,1322.855
2018-04-25,1330.21,1323.21,1332.05,1319.005
2018-04-26,1321.91,1317.275,1326.3,1315.46
2018-04-27,1317.505,1323.41,1325.21,1315.755
2018-04-28,0.0,1317.8,1317.8,1317.8
2018-04-29,0.0,1317.8,1317.8,1317.8
2018-04-30,1322.8,1315.355,1325.005,1310.505
2018-05-01,1316.355,1304.16,1316.355,1301.91
2018-05-02,1304.8,1304.855,1313.355,1303.96
2018-05-03,1305.66,1312.21,1318.005,1305.55
2018-05-04,1312.71,1315.05,1315.21,1308.21
2018-05-05,1313.88,1315.05,1315.13,1311.63
2018-05-06,1315.05,1315.05,1315.05,1315.05
2018-05-07,0.0,1311.4,1311.4,1311.4
2018-05-08,1314.41,1315.71,1317.55,1306.21
2018-05-09,1318.07,1312.625,1318.07,1304.605
2018-05-10,1312.46,1321.255,1322.71,1311.05
2018-05-11,1321.005,1318.4,1325.96,1317.55
2018-05-12,660.5025,1317.625,1321.405,1317.1999999999998
2018-05-13,0.0,1316.85,1316.85,1316.85
2018-05-14,1318.755,1312.82,1322.41,1312.82
2018-05-15,1314.3,1290.645,1314.855,1288.71
2018-05-16,1290.855,1290.95,1296.91,1286.6
2018-05-17,1291.005,1291.43,1294.41,1285.855
2018-05-18,1290.66,1293.15,1294.21,1286.21
2018-05-19,1290.9750000000001,1293.66,1294.3666666666668,1284.8766666666668
2018-05-20,1291.29,1294.17,1294.5233333333333,1283.5433333333333
2018-05-21,1291.605,1294.68,1294.68,1282.21
2018-05-22,1292.605,1291.32,1296.105,1288.105
2018-05-23,1291.355,1293.125,1297.745,1288.605
2018-05-24,1294.16,1304.875,1306.41,1293.105
2018-05-25,1304.8,1301.55,1307.71,1300.005
2018-05-26,1303.175,1301.55,1304.63,1300.7775000000001
2018-05-27,1301.55,1301.55,1301.55,1301.55
2018-05-28,1299.275,1298.105,1300.005,1295.71
2018-05-29,1297.8,1299.005,1305.91,1294.21
2018-05-30,1299.41,1301.55,1304.41,1296.05
2018-05-31,1301.8,1298.32,1306.46,1298.105
2018-06-01,1299.05,1293.145,1300.55,1291.105
2018-06-02,1296.0974999999999,1293.145,1296.8474999999999,1292.125
2018-06-03,1293.145,1293.145,1293.145,1293.145
2018-06-04,1293.255,1291.98,1297.8,1290.505
2018-06-05,1292.355,1296.135,1300.505,1290.21
2018-06-06,1297.005,1297.475,1301.605,1294.3
2018-06-07,1296.855,1297.125,1302.755,1295.505
2018-06-08,1297.46,1298.92,1300.55,1294.21
2018-06-09,1298.6675,1299.3975,1300.2125,1297.0425
2018-06-10,1299.875,1299.875,1299.875,1299.875
2018-06-11,1299.3,1300.145,1302.21,1294.16
2018-06-12,1300.21,1295.985,1300.3,1293.41
2018-06-13,1295.3,1299.71,1301.05,1292.755
2018-06-14,1300.05,1302.04,1309.355,1297.71
2018-06-15,1302.46,1280.54,1303.16,1275.55
2018-06-16,1291.5,1280.54,1291.85,1278.045
2018-06-17,1280.54,1280.54,1280.54,1280.54
2018-06-18,0.0,1277.91,1277.91,1277.91
2018-06-19,1279.005,1274.765,1284.05,1270.505
2018-06-20,1275.105,1268.165,1276.41,1267.8
2018-06-21,1264.2,1267.72,1270.1,1261.55
2018-06-22,1267.6,1269.645,1271.105,1266.755
2018-06-23,1268.6225,1270.76,1271.49,1268.2
2018-06-24,1269.645,1271.875,1271.875,1269.645
2018-06-25,1271.755,1265.505,1272.605,1264.66
2018-06-26,1266.355,1258.82,1267.755,1254.91
2018-06-27,1258.46,1252.02,1259.91,1251.41
2018-06-28,1252.355,1248.275,1254.105,1246.105
2018-06-29,1248.105,1253.18,1255.505,1246.355
2018-06-30,1253.18,1253.18,1253.18,1253.18
2018-07-01,1253.18,1253.18,1253.18,1253.18
2018-07-02,1252.6,1241.855,1254.25,1239.91
2018-07-03,1242.05,1252.855,1256.91,1238.005
2018-07-04,1252.55,1257.41,1261.105,1252.505
2018-07-05,1256.21,1257.95,1259.8,1251.41
2018-07-06,1257.505,1254.725,1258.755,1252.91
2018-07-07,1256.115,1254.725,1256.74,1253.8175
2018-07-08,1254.725,1254.725,1254.725,1254.725
2018-07-09,1255.125,1257.765,1265.96,1255.125
2018-07-10,1257.855,1257.68,1260.3,1247.46
2018-07-11,1255.96,1242.16,1256.91,1241.66
2018-07-12,1242.71,1247.005,1248.55,1241.41
2018-07-13,1246.91,1241.55,1248.105,1237.16
2018-07-14,623.455,1239.585,1242.8625,1237.3899999999999
2018-07-15,0.0,1237.62,1237.62,1237.62
2018-07-16,1241.66,1240.82,1245.605,1238.505
2018-07-17,1240.755,1226.225,1244.91,1226.225
2018-07-18,1227.855,1227.605,1229.16,1221.3
2018-07-19,1227.21,1222.8,1228.605,1212.105
2018-07-20,1223.855,1232.07,1232.16,1216.3
2018-07-21,1227.9625,1232.9724999999999,1233.0175,1224.185
2018-07-22,1232.07,1233.875,1233.875,1232.07
2018-07-23,1231.46,1224.55,1235.005,1222.46
2018-07-24,1224.91,1224.55,1229.46,1218.46
2018-07-25,1224.605,1231.81,1234.005,1223.41
2018-07-26,1231.8,1222.97,1235.255,1222.55
2018-07-27,1223.8,1223.375,1227.3,1217.71
2018-07-28,1223.5875,1223.375,1225.3375,1220.5425
2018-07-29,1223.375,1223.375,1223.375,1223.375
2018-07-30,1223.55,1221.58,1225.105,1219.41
2018-07-31,1221.71,1223.91,1227.91,1214.8
2018-08-01,1224.255,1216.3,1224.8,1215.96
2018-08-02,1216.66,1207.96,1221.16,1207.21
2018-08-03,1208.855,1213.43,1219.755,1204.55
2018-08-04,1211.1425,1213.43,1216.5925000000002,1208.99
2018-08-05,1213.43,1213.43,1213.43,1213.43
2018-08-06,1213.96,1207.56,1217.91,1206.855
2018-08-07,1208.41,1211.005,1216.105,1207.96
2018-08-08,1211.105,1213.605,1215.8,1206.91
2018-08-09,1213.66,1212.255,1217.255,1210.96
2018-08-10,1212.755,1211.725,1216.855,1206.005
2018-08-11,1212.24,1211.725,1214.29,1208.865
2018-08-12,1211.725,1211.725,1211.725,1211.725
2018-08-13,1212.8,1193.83,1213.91,1191.8
2018-08-14,1194.505,1193.985,1198.66,1192.3
2018-08-15,1194.355,1174.635,1194.66,1173.505
2018-08-16,1176.16,1174.115,1181.755,1160.8
2018-08-17,1174.3,1184.875,1185.105,1172.005
2018-08-18,1179.5349999999999,1186.6725000000001,592.5525,1180.2375000000002
2018-08-19,1184.77,1188.47,0.0,1188.47
2018-08-20,1182.96,1191.875,1191.875,1182.96
2018-08-21,1190.605,1196.125,1196.855,1187.8
2018-08-22,1196.16,1195.505,1201.505,1192.8
2018-08-23,1196.105,1185.605,1196.605,1183.91
2018-08-24,1185.505,1206.17,1208.46,1183.3
2018-08-25,1195.8375,1206.17,1207.315,1194.7350000000001
2018-08-26,1206.17,1206.17,1206.17,1206.17
2018-08-27,1207.255,1211.355,1212.21,1203.355
2018-08-28,1210.855,1201.255,1214.3,1200.005
2018-08-29,1201.55,1206.66,1207.21,1201.505
2018-08-30,1206.96,1199.505,1207.855,1196.355
2018-08-31,1205.275,1199.915,1206.85125,1196.2675
2018-09-01,1203.5900000000001,1200.325,1205.8474999999999,1196.18
2018-09-02,1201.905,1200.7350000000001,1204.84375,1196.0925000000002
2018-09-03,1200.22,1201.145,1203.84,1196.005
2018-09-04,1200.755,1191.125,1202.005,1189.91
2018-09-05,1191.8,1196.615,1198.3,1191.05
2018-09-06,1197.21,1200.28,1206.8,1195.91
2018-09-07,1200.41,1196.05,1203.46,1193.66
2018-09-08,1198.4466666666667,1196.0033333333333,1201.71,1193.025
2018-09-09,1196.4833333333333,1195.9566666666667,1199.96,1192.39
2018-09-10,1194.52,1195.91,1198.21,1191.755
2018-09-11,1195.505,1198.755,1199.3,1188.005
2018-09-12,1198.16,1205.96,1208.505,1192.91
2018-09-13,1206.71,1201.55,1212.605,1200.41
2018-09-14,1201.605,1193.71,1208.605,1193.21
2018-09-15,1197.6575,1193.71,1201.1575,1193.46
2018-09-16,1193.71,1193.71,1193.71,1193.71
2018-09-17,1194.005,1200.93,1204.855,1193.105
2018-09-18,1201.66,1198.41,1203.55,1196.105
2018-09-19,1198.105,1203.96,1206.21,1198.105
2018-09-20,1203.855,1207.16,1208.21,1201.46
2018-09-21,1206.755,1199.625,1211.05,1191.96
2018-09-22,1203.19,1199.625,1205.3375,1195.7925
2018-09-23,1199.625,1199.625,1199.625,1199.625
2018-09-24,1200.96,1198.855,1204.05,1194.605
2018-09-25,1199.05,1201.31,1203.3,1197.21
2018-09-26,1201.55,1194.68,1202.505,1192.91
2018-09-27,1195.3,1181.32,1198.66,1181.32
2018-09-28,1183.55,1191.735,1193.505,1181.105
2018-09-29,1186.3833333333332,1190.7749999999999,1193.0733333333335,1182.3183333333334
2018-09-30,1189.2166666666667,1189.815,1192.6416666666667,1183.5316666666665
2018-10-01,1192.05,1188.855,1192.21,1184.745
2018-10-02,1188.855,1202.96,1208.255,1188.855
2018-10-03,1204.05,1197.18,1208.3,1196.91
2018-10-04,1198.05,1199.66,1206.605,1196.105
2018-10-05,1199.855,1202.855,1205.71,1197.355
2018-10-06,1201.355,1202.855,1204.2825,1200.105
2018-10-07,1202.855,1202.855,1202.855,1202.855
2018-10-08,1196.21,1188.005,1197.3,1184.16
2018-10-09,1188.3,1189.72,1191.855,1183.71
2018-10-10,1189.605,1194.34,1194.8,1185.55
2018-10-11,1194.355,1224.71,1226.16,1191.41
2018-10-12,1223.55,1217.93,1223.8,1216.005
2018-10-13,1220.74,1217.93,1220.865,1216.9675000000002
2018-10-14,1217.93,1217.93,1217.93,1217.93
2018-10-15,1218.05,1226.855,1233.255,1218.05
2018-10-16,1227.46,1224.43,1232.3,1223.71
2018-10-17,1225.005,1221.32,1229.355,1220.755
2018-10-18,1222.255,1225.855,1230.21,1218.8
2018-10-19,1225.66,1226.855,1230.55,1223.3
2018-10-20,1226.2575000000002,1226.855,1228.7024999999999,1225.0774999999999
2018-10-21,1226.855,1226.855,1226.855,1226.855
2018-10-22,1228.21,1223.505,1229.605,1220.3
2018-10-23,1222.255,1230.46,1239.605,1221.8
2018-10-24,1230.96,1234.66,1234.775,1225.8
2018-10-25,1233.96,1232.105,1239.21,1228.21
2018-10-26,1232.41,1233.765,1243.05,1230.21
2018-10-27,1233.48,1233.6125000000002,1239.005,1231.7825
2018-10-28,1234.55,1233.46,1234.96,1233.355
2018-10-29,1233.21,1230.21,1235.41,1224.91
2018-10-30,1229.66,1222.71,1230.66,1220.05
2018-10-31,1222.41,1215.3,1223.105,1212.29
2018-11-01,1215.605,1234.105,1237.41,1215.505
2018-11-02,1234.355,1233.06,1236.41,1230.005
2018-11-03,1234.0566666666666,1232.5783333333334,1235.9933333333333,1229.005
2018-11-04,1233.7583333333334,1232.0966666666666,1235.5766666666668,1228.005
2018-11-05,1233.46,1231.615,1235.16,1227.005
2018-11-06,1231.505,1226.97,1235.96,1223.66
2018-11-07,1227.355,1224.82,1235.91,1223.3
2018-11-08,1226.66,1223.66,1227.05,1220.41
2018-11-09,1223.46,1209.725,1223.55,1206.91
2018-11-10,1216.5925,1209.725,1216.6374999999998,1208.3175
2018-11-11,1209.725,1209.725,1209.725,1209.725
2018-11-12,1209.41,1200.125,1211.505,1200.125
2018-11-13,1201.355,1202.375,1205.21,1196.495
2018-11-14,1202.855,1210.855,1216.005,1197.8
2018-11-15,1210.93,1213.375,1216.005,1208.255
2018-11-16,1213.41,1221.225,1225.3,1213.3
2018-11-17,1217.3175,1221.225,1223.2624999999998,1217.2624999999998
2018-11-18,1221.225,1221.225,1221.225,1221.225
2018-11-19,1222.05,1224.105,1225.3,1218.105
2018-11-20,1224.05,1221.55,1228.8,1220.21
2018-11-21,1222.005,1226.08,1230.105,1219.855
2018-11-22,1226.115,1226.115,1226.115,1226.115
2018-11-23,1227.05,1224.52,1228.605,1220.46
2018-11-24,1225.92,1223.8516666666667,1228.4566666666667,1220.9066666666668
2018-11-25,1224.79,1223.1833333333334,1228.3083333333334,1221.3533333333332
2018-11-26,1223.66,1222.515,1228.16,1221.8
2018-11-27,1222.505,1215.015,1225.16,1212.05
2018-11-28,1216.875,1221.18,1226.46,1211.41
2018-11-29,1220.71,1224.46,1228.96,1220.505
2018-11-30,1224.3,1222.105,1225.605,1216.755
2018-12-01,1226.4733333333334,1225.01,1227.3433333333332,1221.4433333333334
2018-12-02,1228.6466666666665,1227.915,1229.0816666666667,1226.1316666666667
2018-12-03,1230.82,1230.82,1230.82,1230.82
2018-12-04,1231.005,1238.625,1241.91,1230.605
2018-12-05,1238.96,1237.57,1239.3,1233.505
2018-12-06,1238.21,1238.16,1244.21,1234.96
2018-12-07,1238.005,1248.68,1250.105,1237.505
2018-12-08,1243.3425000000002,1248.68,1249.3925,1243.0925000000002
2018-12-09,1248.68,1248.68,1248.68,1248.68
2018-12-10,1250.48,1244.32,1251.875,1241.855
2018-12-11,1245.105,1242.52,1249.505,1241.16
2018-12-12,1243.505,1245.605,1247.255,1242.105
2018-12-13,1246.16,1241.855,1246.8,1240.41
2018-12-14,1242.005,1238.42,1243.105,1233.05
2018-12-15,1240.2125,1238.42,1240.7625,1235.7350000000001
2018-12-16,1238.42,1238.42,1238.42,1238.42
2018-12-17,1240.48,1245.875,1248.05,1235.765
2018-12-18,1245.71,1249.34,1250.3,1245.105
2018-12-19,1250.05,1243.105,1258.105,1241.91
2018-12-20,1244.41,1259.81,1266.41,1242.91
2018-12-21,1260.8,1255.66,1262.71,1254.105
2018-12-22,630.4,1253.62,631.355,627.0525
2018-12-23,0.0,1251.58,0.0,0.0
2018-12-24,1258.46,1265.775,1269.41,1258.105
2018-12-25,1270.225,1270.225,1270.225,1270.225
2018-12-26,1270.23,1267.05,1279.1,1264.9
2018-12-27,1268.13,1275.45,1278.9,1266.8
2018-12-28,1275.1,1280.75,1281.9,1274.4
2018-12-29,1277.925,1280.75,1281.325,1277.575
2018-12-30,1280.75,1280.75,1280.75,1280.75
2018-12-31,1280.05,1279.45,1284.1,1277.5
2019-01-01,1280.8249999999998,1282.0,1286.4,1278.15
2019-01-02,1281.6,1284.55,1288.7,1278.8
2019-01-03,1287.05,1294.05,1294.85,1284.95
2019-01-04,1293.9,1284.95,1298.4,1276.9
2019-01-05,1289.4250000000002,1284.95,1291.6750000000002,1280.9250000000002
2019-01-06,1284.95,1284.95,1284.95,1284.95
2019-01-07,1286.05,1289.55,1295.0,1282.75
2019-01-08,1289.4,1285.55,1290.2,1279.8
2019-01-09,1285.05,1293.95,1293.95,1280.3
2019-01-10,1293.1,1286.25,1297.05,1286.25
2019-01-11,1286.95,1287.55,1295.2,1286.95
2019-01-12,643.475,1289.4,1293.225,1289.1
2019-01-13,0.0,1291.25,1291.25,1291.25
2019-01-14,1288.2,1291.55,1295.9,1288.05
2019-01-15,1292.6,1289.85,1294.6,1287.05
2019-01-16,1289.85,1293.55,1295.0,1288.0
2019-01-17,1293.9,1291.95,1295.4,1289.05
2019-01-18,1292.4,1281.21,1292.5,1280.75
2019-01-19,1286.805,1281.21,1286.855,1280.98
2019-01-20,1281.21,1281.21,1281.21,1281.21
2019-01-21,1282.855,1280.28,1283.605,1276.895
2019-01-22,1280.145,1285.18,1285.495,1277.59
2019-01-23,1285.04,1282.725,1286.495,1278.79
2019-01-24,1282.895,1281.145,1284.895,1277.2
2019-01-25,1280.745,1303.43,1303.54,1279.995
2019-01-26,640.3725,1306.45,1306.505,1294.7325
2019-01-27,0.0,1309.47,1309.47,1309.47
2019-01-28,1300.2,1303.57,1304.45,1297.855
2019-01-29,1303.41,1312.18,1312.18,1302.8
2019-01-30,1311.66,1319.755,1319.91,1309.505
2019-01-31,1320.55,1321.02,1326.255,1317.66
2019-02-01,1321.005,1318.625,1323.3,1316.355
2019-02-02,1319.815,1318.625,1320.9625,1317.49
2019-02-03,1318.625,1318.625,1318.625,1318.625
2019-02-04,1318.275,1310.125,1318.275,1309.05
2019-02-05,1312.005,1316.05,1316.71,1310.8
2019-02-06,1314.66,1306.57,1315.91,1305.8
2019-02-07,1307.71,1310.355,1312.005,1302.855
2019-02-08,1310.21,1314.93,1315.71,1307.91
2019-02-09,1312.5700000000002,1314.93,1315.3200000000002,1311.42
2019-02-10,1314.93,1314.93,1314.93,1314.93
2019-02-11,1313.71,1308.125,1314.8,1303.91
2019-02-12,1307.96,1310.725,1314.8,1306.71
2019-02-13,1311.3,1304.125,1318.21,1304.125
2019-02-14,1306.71,1312.355,1314.355,1303.3
2019-02-15,1312.71,1323.375,1323.375,1311.505
2019-02-16,1318.0425,1323.375,1323.375,1317.44
2019-02-17,1323.375,1323.375,1323.375,1323.375
2019-02-18,1321.625,1326.68,1327.605,1320.755
2019-02-19,1326.25,1341.255,1341.71,1322.96
2019-02-20,1339.91,1336.725,1346.41,1336.725
2019-02-21,1339.16,1323.275,1341.255,1322.605
2019-02-22,1324.46,1327.625,1333.005,1322.05
2019-02-23,1326.0425,1327.625,1330.315,1324.8375
2019-02-24,1327.625,1327.625,1327.625,1327.625
2019-02-25,1327.855,1326.725,1332.55,1325.41
2019-02-26,1327.46,1328.91,1330.21,1323.71
2019-02-27,1329.255,1319.96,1329.96,1317.3
2019-02-28,1320.105,1313.57,1327.105,1312.8
2019-03-01,1314.46,1292.765,1315.105,1290.355
2019-03-02,1292.765,1292.765,1292.765,1292.765
2019-03-03,1292.765,1292.765,1292.765,1292.765
2019-03-04,1295.91,1286.71,1297.105,1283.16
2019-03-05,1287.41,1287.775,1289.55,1281.46
2019-03-06,1287.46,1286.57,1290.91,1283.755
2019-03-07,1286.855,1285.66,1288.855,1281.41
2019-03-08,1286.605,1299.275,1300.71,1285.3
2019-03-09,1292.94,1297.9925,1299.9925,1290.855
2019-03-10,1299.275,1296.71,1299.275,1296.41
2019-03-11,1297.16,1293.21,1299.105,1290.605
2019-03-12,1293.21,1301.05,1302.105,1292.21
2019-03-13,1301.005,1309.8,1313.375,1301.005
2019-03-14,1309.91,1296.505,1310.46,1293.105
2019-03-15,1296.3,1301.375,1306.41,1294.105
2019-03-16,1298.8375,1301.74,1304.68,1297.74
2019-03-17,1301.375,1302.105,1302.95,1301.375
2019-03-18,1302.21,1303.505,1306.71,1298.505
2019-03-19,1303.505,1306.71,1310.96,1302.605
2019-03-20,1306.755,1314.105,1316.875,1299.3
2019-03-21,1314.3,1309.505,1320.3,1303.755
2019-03-22,1309.3,1313.225,1314.91,1307.105
2019-03-23,1311.2624999999998,1313.1374999999998,1314.4575,1310.0774999999999
2019-03-24,1313.225,1313.05,1314.005,1313.05
2019-03-25,1312.21,1322.21,1324.41,1311.105
2019-03-26,1321.96,1316.355,1323.255,1312.91
2019-03-27,1316.71,1309.755,1319.3,1308.41
2019-03-28,1309.3,1291.2,1312.3,1288.7
2019-03-29,1291.15,1292.86,1299.7,1287.2
2019-03-30,1292.005,1292.86,1296.28,1290.03
2019-03-31,1292.86,1292.86,1292.86,1292.86
2019-04-01,1292.6,1285.15,1297.0,1285.15
2019-04-02,1287.75,1293.15,1293.15,1285.6
2019-04-03,1292.35,1289.95,1294.5,1288.6
2019-04-04,1290.55,1294.35,1294.35,1281.15
2019-04-05,1292.9,1290.15,1293.6,1284.65
2019-04-06,1290.15,1290.15,1290.15,1290.15
2019-04-07,1290.15,1290.15,1290.15,1290.15
2019-04-08,1292.3,1292.65,1303.8,1291.5
2019-04-09,1298.05,1303.88,1306.25,1296.7
2019-04-10,1304.55,1307.85,1310.65,1301.4
2019-04-11,1308.15,1288.75,1309.2,1288.75
2019-04-12,1292.6,1290.4,1295.85,1290.4
2019-04-13,1291.5,1290.4,1293.125,1290.4
2019-04-14,1290.4,1290.4,1290.4,1290.4
2019-04-15,1292.2,1287.0,1292.2,1282.7
2019-04-16,1288.05,1272.95,1288.7,1272.15
2019-04-17,1277.05,1274.14,1279.7,1273.2
2019-04-18,1274.4,1274.1,1277.7,1271.4
2019-04-19,1274.3,1274.1,1276.5,1272.3
2019-04-20,1274.2,1274.1,1275.3,1273.2
2019-04-21,1274.1,1274.1,1274.1,1274.1
2019-04-22,1276.5,1273.25,1279.8,1273.25
2019-04-23,1275.4,1272.4,1276.5,1266.55
2019-04-24,1272.25,1275.36,1278.5,1268.9
2019-04-25,1275.55,1277.35,1282.55,1273.5
2019-04-26,1277.45,1286.25,1288.75,1276.05
2019-04-27,1286.25,1286.25,1286.25,1286.25
2019-04-28,1286.25,1286.25,1286.25,1286.25
2019-04-29,1285.95,1279.8,1286.7,1278.3
2019-04-30,1280.15,1287.95,1287.95,1280.0
2019-05-01,1283.4,1276.66,1287.0,1273.55
2019-05-02,1277.25,1270.65,1278.0,1266.6
2019-05-03,1270.65,1276.65,1282.4,1269.2
2019-05-04,1273.65,1276.65,1279.525,1272.9250000000002
2019-05-05,1276.65,1276.65,1276.65,1276.65
2019-05-06,1285.05,1275.15,1285.1,1275.15
2019-05-07,1282.9,1288.85,1288.85,1278.35
2019-05-08,1284.05,1280.93,1291.45,1279.5
2019-05-09,1281.3,1284.14,1288.05,1279.8
2019-05-10,1284.55,1286.0,1289.45,1283.25
2019-05-11,1285.275,1286.0,1287.725,1284.625
2019-05-12,1286.0,1286.0,1286.0,1286.0
2019-05-13,1287.15,1300.05,1301.25,1282.15
2019-05-14,1300.65,1297.0,1303.25,1293.85
2019-05-15,1297.2,1296.45,1300.9,1293.1
2019-05-16,1296.6,1286.65,1298.75,1284.25
